Date,SKU,Product Name,City,Sales
2025-01-15,M004,Hotorola,Pune,22
2025-01-15,M005,2plus,Pune,4
2025-01-15,B001,Harry putar,Pune,20
2025-01-15,B002,4 states,Pune,30
2025-01-15,B003,Shaktiman Returns,Pune,12
2025-01-15,B004,Goli's Travel,Pune,13
2025-01-15,B005,Story of Your Life,Pune,29
2025-01-15,V001,Prince of Dholakpur,Pune,24
2025-01-15,V002,Nario,Pune,23
2025-01-15,V003,Pacman,Pune,6
2025-01-15,V004,LTA Wise City,Pune,51
2025-01-15,V005,HIFA 2023,Pune,71
2025-01-15,S001,Abibas Football,Pune,40
2025-01-15,S002,Rural Terrain Cycles,Pune,10
2025-01-15,S003,Monex Badminton Rackets,Pune,6
2025-01-15,S004,Yoga Mattress,Pune,23
2025-01-15,S005,Rocky Gym Set,Pune,0
2025-01-15,ME001,Pyllum Trimmers,Pune,18
2025-01-15,ME002,Softcare Electric Toothbrush,Pune,35
2025-01-15,ME003,Leg Messager,Pune,10
2025-01-15,ME004,NoFat Weighing Scale,Pune,1
2025-01-15,ME005,Screw Activity Watch,Pune,33
2025-01-15,K001,SureIt Purifier,Pune,0
2025-01-15,K002,Parrot Induction Stove,Pune,30
2025-01-15,K003,Jalepenoware Tiffin,Pune,24
2025-01-15,K004,Yamaka Rex 5000W Mixer Grinder,Pune,37
2025-01-15,K005,Mr.Clean Dishwasher,Pune,1
2025-01-15,H001,Blessing Atta 10kg pack,Pune,48
2025-01-15,H002,Amazing CornFlakes,Pune,46
2025-01-15,H003,Tata Yellow Label,Pune,26
2025-01-15,H004,Descafe Gold Blend coffee,Pune,35
2025-01-15,H005,Handmade Basmati Rice,Pune,76
2025-01-15,P001,Podigree Dog Food,Pune,13
2025-01-15,P002,Matty Dog Bed,Pune,32
2025-01-15,P003,Park Range Pet Shampoo,Pune,22
2025-01-15,P004,Old Mint Pet Shampoos,Pune,54
2025-01-15,P005,Reflective Dog RainCoat,Pune,79
2025-01-15,G001,Crafting Chandlar,Pune,72
2025-01-15,G002,Desi Kurti,Pune,41
2025-01-15,G003,Family Cake and Card Combo,Pune,41
2025-01-15,G004,Exact Flower Vase,Pune,63
2025-01-15,G005,Friends Dinner Set,Pune,13
2025-01-16,F001,Prateek England,Pune,20
2025-01-16,F002,Lucy Phillepe,Pune,16
2025-01-16,F003,Badlands,Pune,7
2025-01-16,F004,Allen Dolly,Pune,13
2025-01-16,F005,Bucchi,Pune,60
2025-01-16,M001,Jhaomi,Pune,20
2025-01-16,M002,Samson,Pune,19
2025-01-16,M003,Mokia,Pune,21
2025-01-16,M004,Hotorola,Pune,9
2025-01-16,M005,2plus,Pune,1
2025-01-16,B001,Harry putar,Pune,42
2025-01-16,B002,4 states,Pune,1
2025-01-16,B003,Shaktiman Returns,Pune,39
2025-01-16,B004,Goli's Travel,Pune,29
2025-01-16,B005,Story of Your Life,Pune,27
2025-01-16,V001,Prince of Dholakpur,Pune,37
2025-01-16,V002,Nario,Pune,66
2025-01-16,V003,Pacman,Pune,88
2025-01-16,V004,LTA Wise City,Pune,52
2025-01-16,V005,HIFA 2023,Pune,52
2025-01-16,S001,Abibas Football,Pune,4
2025-01-16,S002,Rural Terrain Cycles,Pune,6
2025-01-16,S003,Monex Badminton Rackets,Pune,20
2025-01-16,S004,Yoga Mattress,Pune,21
2025-01-16,S005,Rocky Gym Set,Pune,0
2025-01-16,ME001,Pyllum Trimmers,Pune,10
2025-01-16,ME002,Softcare Electric Toothbrush,Pune,2
2025-01-16,ME003,Leg Messager,Pune,7
2025-01-16,ME004,NoFat Weighing Scale,Pune,19
2025-01-16,ME005,Screw Activity Watch,Pune,4
2025-01-16,K001,SureIt Purifier,Pune,32
2025-01-16,K002,Parrot Induction Stove,Pune,43
2025-01-16,K003,Jalepenoware Tiffin,Pune,30
2025-01-16,K004,Yamaka Rex 5000W Mixer Grinder,Pune,2
2025-01-16,K005,Mr.Clean Dishwasher,Pune,13
2025-01-16,H001,Blessing Atta 10kg pack,Pune,7
2025-01-16,H002,Amazing CornFlakes,Pune,50
2025-01-16,H003,Tata Yellow Label,Pune,45
2025-01-16,H004,Descafe Gold Blend coffee,Pune,68
2025-01-16,H005,Handmade Basmati Rice,Pune,41
2025-01-16,P001,Podigree Dog Food,Pune,28
2025-01-16,P002,Matty Dog Bed,Pune,108
2025-01-16,P003,Park Range Pet Shampoo,Pune,57
2025-01-16,P004,Old Mint Pet Shampoos,Pune,44
2025-01-16,P005,Reflective Dog RainCoat,Pune,46
2025-01-16,G001,Crafting Chandlar,Pune,25
2025-01-16,G002,Desi Kurti,Pune,12
2025-01-16,G003,Family Cake and Card Combo,Pune,20
2025-01-16,G004,Exact Flower Vase,Pune,39
2025-01-16,G005,Friends Dinner Set,Pune,19
2025-01-17,F001,Prateek England,Pune,2
2025-01-17,F002,Lucy Phillepe,Pune,26
2025-01-17,F003,Badlands,Pune,23
2025-01-17,F004,Allen Dolly,Pune,0
2025-01-17,F005,Bucchi,Pune,15
2025-01-17,M001,Jhaomi,Pune,13
2025-01-17,M002,Samson,Pune,23
2025-01-17,M003,Mokia,Pune,2
2025-01-17,M004,Hotorola,Pune,21
2025-01-17,M005,2plus,Pune,9
2025-01-17,B001,Harry putar,Pune,42
2025-01-17,B002,4 states,Pune,2
2025-01-17,B003,Shaktiman Returns,Pune,42
2025-01-17,B004,Goli's Travel,Pune,11
2025-01-17,B005,Story of Your Life,Pune,11
2025-01-17,V001,Prince of Dholakpur,Pune,7
2025-01-17,V002,Nario,Pune,17
2025-01-17,V003,Pacman,Pune,45
2025-01-17,V004,LTA Wise City,Pune,38
2025-01-17,V005,HIFA 2023,Pune,36
2025-01-17,S001,Abibas Football,Pune,8
2025-01-17,S002,Rural Terrain Cycles,Pune,19
2025-01-17,S003,Monex Badminton Rackets,Pune,13
2025-01-17,S004,Yoga Mattress,Pune,17
2025-01-17,S005,Rocky Gym Set,Pune,23
2025-01-17,ME001,Pyllum Trimmers,Pune,3
2025-01-17,ME002,Softcare Electric Toothbrush,Pune,32
2025-01-17,ME003,Leg Messager,Pune,14
2025-01-17,ME004,NoFat Weighing Scale,Pune,19
2025-01-17,ME005,Screw Activity Watch,Pune,14
2025-01-17,K001,SureIt Purifier,Pune,14
2025-01-17,K002,Parrot Induction Stove,Pune,12
2025-01-17,K003,Jalepenoware Tiffin,Pune,30
2025-01-17,K004,Yamaka Rex 5000W Mixer Grinder,Pune,23
2025-01-17,K005,Mr.Clean Dishwasher,Pune,9
2025-01-17,H001,Blessing Atta 10kg pack,Pune,38
2025-01-17,H002,Amazing CornFlakes,Pune,23
2025-01-17,H003,Tata Yellow Label,Pune,10
2025-01-17,H004,Descafe Gold Blend coffee,Pune,39
2025-01-17,H005,Handmade Basmati Rice,Pune,48
2025-01-17,P001,Podigree Dog Food,Pune,43
2025-01-17,P002,Matty Dog Bed,Pune,42
2025-01-17,P003,Park Range Pet Shampoo,Pune,67
2025-01-17,P004,Old Mint Pet Shampoos,Pune,59
2025-01-17,P005,Reflective Dog RainCoat,Pune,35
2025-01-17,G001,Crafting Chandlar,Pune,65
2025-01-17,G002,Desi Kurti,Pune,41
2025-01-17,G003,Family Cake and Card Combo,Pune,70
2025-01-17,G004,Exact Flower Vase,Pune,3
2025-01-17,G005,Friends Dinner Set,Pune,7
2025-01-18,F001,Prateek England,Pune,8
2025-01-18,F002,Lucy Phillepe,Pune,12
2025-01-18,F003,Badlands,Pune,19
2025-01-18,F004,Allen Dolly,Pune,50
2025-01-18,F005,Bucchi,Pune,24
2025-01-18,M001,Jhaomi,Pune,14
2025-01-18,M002,Samson,Pune,4
2025-01-18,M003,Mokia,Pune,16
2025-01-18,M004,Hotorola,Pune,8
2025-01-18,M005,2plus,Pune,6
2025-01-18,B001,Harry putar,Pune,42
2025-01-18,B002,4 states,Pune,35
2025-01-18,B003,Shaktiman Returns,Pune,31
2025-01-18,B004,Goli's Travel,Pune,25
2025-01-18,B005,Story of Your Life,Pune,30
2025-01-18,V001,Prince of Dholakpur,Pune,22
2025-01-18,V002,Nario,Pune,53
2025-01-18,V003,Pacman,Pune,15
2025-01-18,V004,LTA Wise City,Pune,64
2025-01-18,V005,HIFA 2023,Pune,3
2025-01-18,S001,Abibas Football,Pune,31
2025-01-18,S002,Rural Terrain Cycles,Pune,11
2025-01-18,S003,Monex Badminton Rackets,Pune,0
2025-01-18,S004,Yoga Mattress,Pune,16
2025-01-18,S005,Rocky Gym Set,Pune,19
2025-01-18,ME001,Pyllum Trimmers,Pune,21
2025-01-18,ME002,Softcare Electric Toothbrush,Pune,32
2025-01-18,ME003,Leg Messager,Pune,9
2025-01-18,ME004,NoFat Weighing Scale,Pune,28
2025-01-18,ME005,Screw Activity Watch,Pune,17
2025-01-18,K001,SureIt Purifier,Pune,4
2025-01-18,K002,Parrot Induction Stove,Pune,24
2025-01-18,K003,Jalepenoware Tiffin,Pune,1
2025-01-18,K004,Yamaka Rex 5000W Mixer Grinder,Pune,9
2025-01-18,K005,Mr.Clean Dishwasher,Pune,24
2025-01-18,H001,Blessing Atta 10kg pack,Pune,67
2025-01-18,H002,Amazing CornFlakes,Pune,23
2025-01-18,H003,Tata Yellow Label,Pune,4
2025-01-18,H004,Descafe Gold Blend coffee,Pune,92
2025-01-18,H005,Handmade Basmati Rice,Pune,23
2025-01-18,P001,Podigree Dog Food,Pune,65
2025-01-18,P002,Matty Dog Bed,Pune,60
2025-01-18,P003,Park Range Pet Shampoo,Pune,41
2025-01-18,P004,Old Mint Pet Shampoos,Pune,51
2025-01-18,P005,Reflective Dog RainCoat,Pune,69
2025-01-18,G001,Crafting Chandlar,Pune,28
2025-01-18,G002,Desi Kurti,Pune,7
2025-01-18,G003,Family Cake and Card Combo,Pune,6
2025-01-18,G004,Exact Flower Vase,Pune,17
2025-01-18,G005,Friends Dinner Set,Pune,55
2025-01-19,F001,Prateek England,Pune,34
2025-01-19,F002,Lucy Phillepe,Pune,15
2025-01-19,F003,Badlands,Pune,19
2025-01-19,F004,Allen Dolly,Pune,5
2025-01-19,F005,Bucchi,Pune,50
2025-01-19,M001,Jhaomi,Pune,5
2025-01-19,M002,Samson,Pune,0
2025-01-19,M003,Mokia,Pune,9
2025-01-19,M004,Hotorola,Pune,18
2025-01-19,M005,2plus,Pune,18
2025-01-19,B001,Harry putar,Pune,14
2025-01-19,B002,4 states,Pune,11
2025-01-19,B003,Shaktiman Returns,Pune,44
2025-01-19,B004,Goli's Travel,Pune,15
2025-01-19,B005,Story of Your Life,Pune,34
2025-01-19,V001,Prince of Dholakpur,Pune,72
2025-01-19,V002,Nario,Pune,60
2025-01-19,V003,Pacman,Pune,3
2025-01-19,V004,LTA Wise City,Pune,18
2025-01-19,V005,HIFA 2023,Pune,47
2025-01-19,S001,Abibas Football,Pune,12
2025-01-19,S002,Rural Terrain Cycles,Pune,30
2025-01-19,S003,Monex Badminton Rackets,Pune,49
2025-01-19,S004,Yoga Mattress,Pune,35
2025-01-19,S005,Rocky Gym Set,Pune,28
2025-01-19,ME001,Pyllum Trimmers,Pune,11
2025-01-19,ME002,Softcare Electric Toothbrush,Pune,13
2025-01-19,ME003,Leg Messager,Pune,2
2025-01-19,ME004,NoFat Weighing Scale,Pune,14
2025-01-19,ME005,Screw Activity Watch,Pune,1
2025-01-19,K001,SureIt Purifier,Pune,11
2025-01-19,K002,Parrot Induction Stove,Pune,14
2025-01-19,K003,Jalepenoware Tiffin,Pune,12
2025-01-19,K004,Yamaka Rex 5000W Mixer Grinder,Pune,0
2025-01-19,K005,Mr.Clean Dishwasher,Pune,0
2025-01-19,H001,Blessing Atta 10kg pack,Pune,19
2025-01-19,H002,Amazing CornFlakes,Pune,36
2025-01-19,H003,Tata Yellow Label,Pune,20
2025-01-19,H004,Descafe Gold Blend coffee,Pune,61
2025-01-19,H005,Handmade Basmati Rice,Pune,36
2025-01-19,P001,Podigree Dog Food,Pune,40
2025-01-19,P002,Matty Dog Bed,Pune,68
2025-01-19,P003,Park Range Pet Shampoo,Pune,60
2025-01-19,P004,Old Mint Pet Shampoos,Pune,53
2025-01-19,P005,Reflective Dog RainCoat,Pune,30
2025-01-19,G001,Crafting Chandlar,Pune,56
2025-01-19,G002,Desi Kurti,Pune,40
2025-01-19,G003,Family Cake and Card Combo,Pune,37
2025-01-19,G004,Exact Flower Vase,Pune,59
2025-01-19,G005,Friends Dinner Set,Pune,16
2025-01-20,F001,Prateek England,Pune,24
2025-01-20,F002,Lucy Phillepe,Pune,29
2025-01-20,F003,Badlands,Pune,13
2025-01-20,F004,Allen Dolly,Pune,58
2025-01-20,F005,Bucchi,Pune,39
2025-01-20,M001,Jhaomi,Pune,6
2025-01-20,M002,Samson,Pune,9
2025-01-20,M003,Mokia,Pune,5
2025-01-20,M004,Hotorola,Pune,7
2025-01-20,M005,2plus,Pune,11
2025-01-20,B001,Harry putar,Pune,11
2025-01-20,B002,4 states,Pune,35
2025-01-20,B003,Shaktiman Returns,Pune,45
2025-01-20,B004,Goli's Travel,Pune,35
2025-01-20,B005,Story of Your Life,Pune,19
2025-01-20,V001,Prince of Dholakpur,Pune,18
2025-01-20,V002,Nario,Pune,42
2025-01-20,V003,Pacman,Pune,31
2025-01-20,V004,LTA Wise City,Pune,21
2025-01-20,V005,HIFA 2023,Pune,25
2025-01-20,S001,Abibas Football,Pune,33
2025-01-20,S002,Rural Terrain Cycles,Pune,17
2025-01-20,S003,Monex Badminton Rackets,Pune,14
2025-01-20,S004,Yoga Mattress,Pune,0
2025-01-20,S005,Rocky Gym Set,Pune,5
2025-01-20,ME001,Pyllum Trimmers,Pune,16
2025-01-20,ME002,Softcare Electric Toothbrush,Pune,20
2025-01-20,ME003,Leg Messager,Pune,1
2025-01-20,ME004,NoFat Weighing Scale,Pune,9
2025-01-20,ME005,Screw Activity Watch,Pune,7
2025-01-20,K001,SureIt Purifier,Pune,3
2025-01-20,K002,Parrot Induction Stove,Pune,42
2025-01-20,K003,Jalepenoware Tiffin,Pune,2
2025-01-20,K004,Yamaka Rex 5000W Mixer Grinder,Pune,34
2025-01-20,K005,Mr.Clean Dishwasher,Pune,30
2025-01-20,H001,Blessing Atta 10kg pack,Pune,33
2025-01-20,H002,Amazing CornFlakes,Pune,27
2025-01-20,H003,Tata Yellow Label,Pune,77
2025-01-20,H004,Descafe Gold Blend coffee,Pune,28
2025-01-20,H005,Handmade Basmati Rice,Pune,56
2025-01-20,P001,Podigree Dog Food,Pune,56
2025-01-20,P002,Matty Dog Bed,Pune,29
2025-01-20,P003,Park Range Pet Shampoo,Pune,66
2025-01-20,P004,Old Mint Pet Shampoos,Pune,45
2025-01-20,P005,Reflective Dog RainCoat,Pune,57
2025-01-20,G001,Crafting Chandlar,Pune,75
2025-01-20,G002,Desi Kurti,Pune,11
2025-01-20,G003,Family Cake and Card Combo,Pune,41
2025-01-20,G004,Exact Flower Vase,Pune,48
2025-01-20,G005,Friends Dinner Set,Pune,16
2025-01-21,F001,Prateek England,Pune,6
2025-01-21,F002,Lucy Phillepe,Pune,34
2025-01-21,F003,Badlands,Pune,19
2025-01-21,F004,Allen Dolly,Pune,12
2025-01-21,F005,Bucchi,Pune,36
2025-01-21,M001,Jhaomi,Pune,11
2025-01-21,M002,Samson,Pune,5
2025-01-21,M003,Mokia,Pune,6
2025-01-21,M004,Hotorola,Pune,2
2025-01-21,M005,2plus,Pune,4
2025-01-21,B001,Harry putar,Pune,27
2025-01-21,B002,4 states,Pune,30
2025-01-21,B003,Shaktiman Returns,Pune,11
2025-01-21,B004,Goli's Travel,Pune,48
2025-01-21,B005,Story of Your Life,Pune,9
2025-01-21,V001,Prince of Dholakpur,Pune,61
2025-01-21,V002,Nario,Pune,65
2025-01-21,V003,Pacman,Pune,42
2025-01-21,V004,LTA Wise City,Pune,58
2025-01-21,V005,HIFA 2023,Pune,47
2025-01-21,S001,Abibas Football,Pune,13
2025-01-21,S002,Rural Terrain Cycles,Pune,31
2025-01-21,S003,Monex Badminton Rackets,Pune,44
2025-01-21,S004,Yoga Mattress,Pune,12
2025-01-21,S005,Rocky Gym Set,Pune,23
2025-01-21,ME001,Pyllum Trimmers,Pune,8
2025-01-21,ME002,Softcare Electric Toothbrush,Pune,9
2025-01-21,ME003,Leg Messager,Pune,1
2025-01-21,ME004,NoFat Weighing Scale,Pune,4
2025-01-21,ME005,Screw Activity Watch,Pune,21
2025-01-21,K001,SureIt Purifier,Pune,17
2025-01-21,K002,Parrot Induction Stove,Pune,30
2025-01-21,K003,Jalepenoware Tiffin,Pune,7
2025-01-21,K004,Yamaka Rex 5000W Mixer Grinder,Pune,18
2025-01-21,K005,Mr.Clean Dishwasher,Pune,6
2025-01-21,H001,Blessing Atta 10kg pack,Pune,86
2025-01-21,H002,Amazing CornFlakes,Pune,9
2025-01-21,H003,Tata Yellow Label,Pune,41
2025-01-21,H004,Descafe Gold Blend coffee,Pune,37
2025-01-21,H005,Handmade Basmati Rice,Pune,75
2025-01-21,P001,Podigree Dog Food,Pune,60
2025-01-21,P002,Matty Dog Bed,Pune,9
2025-01-21,P003,Park Range Pet Shampoo,Pune,8
2025-01-21,P004,Old Mint Pet Shampoos,Pune,27
2025-01-21,P005,Reflective Dog RainCoat,Pune,50
2025-01-21,G001,Crafting Chandlar,Pune,1
2025-01-21,G002,Desi Kurti,Pune,22
2025-01-21,G003,Family Cake and Card Combo,Pune,58
2025-01-21,G004,Exact Flower Vase,Pune,65
2025-01-21,G005,Friends Dinner Set,Pune,48
2025-01-22,F001,Prateek England,Pune,9
2025-01-22,F002,Lucy Phillepe,Pune,4
2025-01-22,F003,Badlands,Pune,38
2025-01-22,F004,Allen Dolly,Pune,26
2025-01-22,F005,Bucchi,Pune,34
2025-01-22,M001,Jhaomi,Pune,9
2025-01-22,M002,Samson,Pune,11
2025-01-22,M003,Mokia,Pune,2
2025-01-22,M004,Hotorola,Pune,14
2025-01-22,M005,2plus,Pune,4
2025-01-22,B001,Harry putar,Pune,7
2025-01-22,B002,4 states,Pune,27
2025-01-22,B003,Shaktiman Returns,Pune,26
2025-01-22,B004,Goli's Travel,Pune,35
2025-01-22,B005,Story of Your Life,Pune,17
2025-01-22,V001,Prince of Dholakpur,Pune,53
2025-01-22,V002,Nario,Pune,73
2025-01-22,V003,Pacman,Pune,19
2025-01-22,V004,LTA Wise City,Pune,62
2025-01-22,V005,HIFA 2023,Pune,34
2025-01-22,S001,Abibas Football,Pune,16
2025-01-22,S002,Rural Terrain Cycles,Pune,20
2025-01-22,S003,Monex Badminton Rackets,Pune,25
2025-01-22,S004,Yoga Mattress,Pune,20
2025-01-22,S005,Rocky Gym Set,Pune,30
2025-01-22,ME001,Pyllum Trimmers,Pune,2
2025-01-22,ME002,Softcare Electric Toothbrush,Pune,0
2025-01-22,ME003,Leg Messager,Pune,8
2025-01-22,ME004,NoFat Weighing Scale,Pune,5
2025-01-22,ME005,Screw Activity Watch,Pune,17
2025-01-22,K001,SureIt Purifier,Pune,11
2025-01-22,K002,Parrot Induction Stove,Pune,6
2025-01-22,K003,Jalepenoware Tiffin,Pune,11
2025-01-22,K004,Yamaka Rex 5000W Mixer Grinder,Pune,28
2025-01-22,K005,Mr.Clean Dishwasher,Pune,38
2025-01-22,H001,Blessing Atta 10kg pack,Pune,78
2025-01-22,H002,Amazing CornFlakes,Pune,79
2025-01-22,H003,Tata Yellow Label,Pune,16
2025-01-22,H004,Descafe Gold Blend coffee,Pune,31
2025-01-22,H005,Handmade Basmati Rice,Pune,1
2025-01-22,P001,Podigree Dog Food,Pune,32
2025-01-22,P002,Matty Dog Bed,Pune,60
2025-01-22,P003,Park Range Pet Shampoo,Pune,45
2025-01-22,P004,Old Mint Pet Shampoos,Pune,0
2025-01-22,P005,Reflective Dog RainCoat,Pune,61
2025-01-22,G001,Crafting Chandlar,Pune,14
2025-01-22,G002,Desi Kurti,Pune,42
2025-01-22,G003,Family Cake and Card Combo,Pune,84
2025-01-22,G004,Exact Flower Vase,Pune,11
2025-01-22,G005,Friends Dinner Set,Pune,36
2025-01-23,F001,Prateek England,Pune,9
2025-01-23,F002,Lucy Phillepe,Pune,24
2025-01-23,F003,Badlands,Pune,22
2025-01-23,F004,Allen Dolly,Pune,53
2025-01-23,F005,Bucchi,Pune,14
2025-01-23,M001,Jhaomi,Pune,8
2025-01-23,M002,Samson,Pune,4
2025-01-23,M003,Mokia,Pune,8
2025-01-23,M004,Hotorola,Pune,0
2025-01-23,M005,2plus,Pune,3
2025-01-23,B001,Harry putar,Pune,21
2025-01-23,B002,4 states,Pune,12
2025-01-23,B003,Shaktiman Returns,Pune,14
2025-01-23,B004,Goli's Travel,Pune,25
2025-01-23,B005,Story of Your Life,Pune,5
2025-01-23,V001,Prince of Dholakpur,Pune,31
2025-01-23,V002,Nario,Pune,20
2025-01-23,V003,Pacman,Pune,0
2025-01-23,V004,LTA Wise City,Pune,28
2025-01-23,V005,HIFA 2023,Pune,31
2025-01-23,S001,Abibas Football,Pune,51
2025-01-23,S002,Rural Terrain Cycles,Pune,0
2025-01-23,S003,Monex Badminton Rackets,Pune,1
2025-01-23,S004,Yoga Mattress,Pune,24
2025-01-23,S005,Rocky Gym Set,Pune,4
2025-01-23,ME001,Pyllum Trimmers,Pune,8
2025-01-23,ME002,Softcare Electric Toothbrush,Pune,11
2025-01-23,ME003,Leg Messager,Pune,11
2025-01-23,ME004,NoFat Weighing Scale,Pune,12
2025-01-23,ME005,Screw Activity Watch,Pune,25
2025-01-23,K001,SureIt Purifier,Pune,26
2025-01-23,K002,Parrot Induction Stove,Pune,20
2025-01-23,K003,Jalepenoware Tiffin,Pune,21
2025-01-23,K004,Yamaka Rex 5000W Mixer Grinder,Pune,4
2025-01-23,K005,Mr.Clean Dishwasher,Pune,15
2025-01-23,H001,Blessing Atta 10kg pack,Pune,51
2025-01-23,H002,Amazing CornFlakes,Pune,3
2025-01-23,H003,Tata Yellow Label,Pune,56
2025-01-23,H004,Descafe Gold Blend coffee,Pune,31
2025-01-23,H005,Handmade Basmati Rice,Pune,10
2025-01-23,P001,Podigree Dog Food,Pune,69
2025-01-23,P002,Matty Dog Bed,Pune,19
2025-01-23,P003,Park Range Pet Shampoo,Pune,5
2025-01-23,P004,Old Mint Pet Shampoos,Pune,48
2025-01-23,P005,Reflective Dog RainCoat,Pune,57
2025-01-23,G001,Crafting Chandlar,Pune,8
2025-01-23,G002,Desi Kurti,Pune,74
2025-01-23,G003,Family Cake and Card Combo,Pune,11
2025-01-23,G004,Exact Flower Vase,Pune,31
2025-01-23,G005,Friends Dinner Set,Pune,57
2025-01-24,F001,Prateek England,Pune,30
2025-01-24,F002,Lucy Phillepe,Pune,6
2025-01-24,F003,Badlands,Pune,62
2025-01-24,F004,Allen Dolly,Pune,60
2025-01-24,F005,Bucchi,Pune,32
2025-01-24,M001,Jhaomi,Pune,18
2025-01-24,M002,Samson,Pune,4
2025-01-24,M003,Mokia,Pune,5
2025-01-24,M004,Hotorola,Pune,10
2025-01-24,M005,2plus,Pune,7
2025-01-24,B001,Harry putar,Pune,19
2025-01-24,B002,4 states,Pune,38
2025-01-24,B003,Shaktiman Returns,Pune,16
2025-01-24,B004,Goli's Travel,Pune,30
2025-01-24,B005,Story of Your Life,Pune,48
2025-01-24,V001,Prince of Dholakpur,Pune,8
2025-01-24,V002,Nario,Pune,95
2025-01-24,V003,Pacman,Pune,86
2025-01-24,V004,LTA Wise City,Pune,75
2025-01-24,V005,HIFA 2023,Pune,17
2025-01-24,S001,Abibas Football,Pune,18
2025-01-24,S002,Rural Terrain Cycles,Pune,4
2025-01-24,S003,Monex Badminton Rackets,Pune,3
2025-01-24,S004,Yoga Mattress,Pune,7
2025-01-24,S005,Rocky Gym Set,Pune,19
2025-01-24,ME001,Pyllum Trimmers,Pune,3
2025-01-24,ME002,Softcare Electric Toothbrush,Pune,5
2025-01-24,ME003,Leg Messager,Pune,12
2025-01-24,ME004,NoFat Weighing Scale,Pune,1
2025-01-24,ME005,Screw Activity Watch,Pune,15
2025-01-24,K001,SureIt Purifier,Pune,18
2025-01-24,K002,Parrot Induction Stove,Pune,45
2025-01-24,K003,Jalepenoware Tiffin,Pune,18
2025-01-24,K004,Yamaka Rex 5000W Mixer Grinder,Pune,42
2025-01-24,K005,Mr.Clean Dishwasher,Pune,7
2025-01-24,H001,Blessing Atta 10kg pack,Pune,54
2025-01-24,H002,Amazing CornFlakes,Pune,35
2025-01-24,H003,Tata Yellow Label,Pune,2
2025-01-24,H004,Descafe Gold Blend coffee,Pune,26
2025-01-24,H005,Handmade Basmati Rice,Pune,1
2025-01-24,P001,Podigree Dog Food,Pune,28
2025-01-24,P002,Matty Dog Bed,Pune,69
2025-01-24,P003,Park Range Pet Shampoo,Pune,54
2025-01-24,P004,Old Mint Pet Shampoos,Pune,21
2025-01-24,P005,Reflective Dog RainCoat,Pune,43
2025-01-24,G001,Crafting Chandlar,Pune,16
2025-01-24,G002,Desi Kurti,Pune,45
2025-01-24,G003,Family Cake and Card Combo,Pune,7
2025-01-24,G004,Exact Flower Vase,Pune,21
2025-01-24,G005,Friends Dinner Set,Pune,42
2025-01-25,F001,Prateek England,Pune,20
2025-01-25,F002,Lucy Phillepe,Pune,8
2025-01-25,F003,Badlands,Pune,44
2025-01-25,F004,Allen Dolly,Pune,8
2025-01-25,F005,Bucchi,Pune,1
2025-01-25,M001,Jhaomi,Pune,6
2025-01-25,M002,Samson,Pune,26
2025-01-25,M003,Mokia,Pune,16
2025-01-25,M004,Hotorola,Pune,7
2025-01-25,M005,2plus,Pune,9
2025-01-25,B001,Harry putar,Pune,13
2025-01-25,B002,4 states,Pune,50
2025-01-25,B003,Shaktiman Returns,Pune,22
2025-01-25,B004,Goli's Travel,Pune,3
2025-01-25,B005,Story of Your Life,Pune,12
2025-01-25,V001,Prince of Dholakpur,Pune,19
2025-01-25,V002,Nario,Pune,51
2025-01-25,V003,Pacman,Pune,58
2025-01-25,V004,LTA Wise City,Pune,73
2025-01-25,V005,HIFA 2023,Pune,0
2025-01-25,S001,Abibas Football,Pune,15
2025-01-25,S002,Rural Terrain Cycles,Pune,11
2025-01-25,S003,Monex Badminton Rackets,Pune,35
2025-01-25,S004,Yoga Mattress,Pune,44
2025-01-25,S005,Rocky Gym Set,Pune,27
2025-01-25,ME001,Pyllum Trimmers,Pune,11
2025-01-25,ME002,Softcare Electric Toothbrush,Pune,17
2025-01-25,ME003,Leg Messager,Pune,13
2025-01-25,ME004,NoFat Weighing Scale,Pune,35
2025-01-25,ME005,Screw Activity Watch,Pune,13
2025-01-25,K001,SureIt Purifier,Pune,22
2025-01-25,K002,Parrot Induction Stove,Pune,1
2025-01-25,K003,Jalepenoware Tiffin,Pune,17
2025-01-25,K004,Yamaka Rex 5000W Mixer Grinder,Pune,18
2025-01-25,K005,Mr.Clean Dishwasher,Pune,3
2025-01-25,H001,Blessing Atta 10kg pack,Pune,41
2025-01-25,H002,Amazing CornFlakes,Pune,61
2025-01-25,H003,Tata Yellow Label,Pune,20
2025-01-25,H004,Descafe Gold Blend coffee,Pune,64
2025-01-25,H005,Handmade Basmati Rice,Pune,56
2025-01-25,P001,Podigree Dog Food,Pune,0
2025-01-25,P002,Matty Dog Bed,Pune,16
2025-01-25,P003,Park Range Pet Shampoo,Pune,22
2025-01-25,P004,Old Mint Pet Shampoos,Pune,40
2025-01-25,P005,Reflective Dog RainCoat,Pune,83
2025-01-25,G001,Crafting Chandlar,Pune,33
2025-01-25,G002,Desi Kurti,Pune,51
2025-01-25,G003,Family Cake and Card Combo,Pune,79
2025-01-25,G004,Exact Flower Vase,Pune,30
2025-01-25,G005,Friends Dinner Set,Pune,27
2025-01-26,F001,Prateek England,Pune,12
2025-01-26,F002,Lucy Phillepe,Pune,34
2025-01-26,F003,Badlands,Pune,3
