,Date,SKU,Product Name,City,Sales,Description,Category,Price
4009,2025-01-19,M005,2plus,Pune,18,2plus,Mobiles,39760
4010,2025-01-19,B001,Harry putar,Pune,14,Harry putar ,Books,2610
4011,2025-01-19,B002,4 states,Pune,11,4 states ,Books,892
4012,2025-01-19,B003,Shaktiman Returns,Pune,44,Shaktiman Returns,Books,262
4013,2025-01-19,B004,Goli's Travel,Pune,15,Goli's Travel,Books,540
4014,2025-01-19,B005,Story of Your Life,Pune,34,Story of Your Life,Books,940
4015,2025-01-19,V001,Prince of Dholakpur,Pune,72,Prince of Dholakpur,Video Games ,1222
4016,2025-01-19,V002,Nario,Pune,60,Nario,Video Games ,610
4017,2025-01-19,V003,Pacman,Pune,3,Pacman,Video Games ,112
4018,2025-01-19,V004,LTA Wise City,Pune,18,LTA Wise City,Video Games ,3000
4019,2025-01-19,V005,HIFA 2023,Pune,47,HIFA 2023,Video Games ,2394
4020,2025-01-19,S001,Abibas Football,Pune,12,Abibas Football ,Sports / Fitness,3150
4021,2025-01-19,S002,Rural Terrain Cycles,Pune,30,Rural Terrain Cycles,Sports / Fitness,13559
4022,2025-01-19,S003,Monex Badminton Rackets,Pune,49,Monex Badminton Rackets,Sports / Fitness,5400
4023,2025-01-19,S004,Yoga Mattress,Pune,35,Yoga Mattress,Sports / Fitness,621
4024,2025-01-19,S005,Rocky Gym Set,Pune,28,Rocky Gym Set,Sports / Fitness,14250
4025,2025-01-19,ME001,Pyllum Trimmers,Pune,11,Pyllum Trimmers,Medicines/Healthcare,1740
4026,2025-01-19,ME002,Softcare Electric Toothbrush,Pune,13,Softcare Electric Toothbrush,Medicines/Healthcare,1680
4027,2025-01-19,ME003,Leg Messager,Pune,2,Leg Messager,Medicines/Healthcare,20900
4028,2025-01-19,ME004,NoFat Weighing Scale,Pune,14,NoFat Weighing Scale,Medicines/Healthcare,747
4029,2025-01-19,ME005,Screw Activity Watch,Pune,1,Screw Activity Watch,Medicines/Healthcare,1302
4030,2025-01-19,K001,SureIt Purifier,Pune,11,SureIt Purifier,Kitchen ,4200
4031,2025-01-19,K002,Parrot Induction Stove,Pune,14,Parrot Induction Stove,Kitchen ,2415
4032,2025-01-19,K003,Jalepenoware Tiffin,Pune,12,Jalepenoware Tiffin,Kitchen ,424
4033,2025-01-19,K004,Yamaka Rex 5000W Mixer Grinder,Pune,0,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
4034,2025-01-19,K005,Mr.Clean Dishwasher,Pune,0,Mr.Clean Dishwasher,Kitchen ,16140
4035,2025-01-19,H001,Blessing Atta 10kg pack,Pune,19,Blessing Atta 10kg pack,Household  ,459
4036,2025-01-19,H002,Amazing CornFlakes,Pune,36,Amazing CornFlakes,Household  ,178
4037,2025-01-19,H003,Tata Yellow Label,Pune,20,Tata Yellow Label,Household  ,677
4038,2025-01-19,H004,Descafe Gold Blend coffee,Pune,61,Descafe Gold Blend coffee,Household  ,516
4039,2025-01-19,H005,Handmade Basmati Rice,Pune,36,Handmade Basmati Rice,Household  ,664
4040,2025-01-19,P001,Podigree Dog Food,Pune,40,Podigree Dog Food,Pet Supplies,1498
4041,2025-01-19,P002,Matty Dog Bed,Pune,68,Matty Dog Bed,Pet Supplies,5950
4042,2025-01-19,P003,Park Range Pet Shampoo,Pune,60,Park Range Pet Shampoo,Pet Supplies,1196
4043,2025-01-19,P004,Old Mint Pet Shampoos,Pune,53,Old Mint Pet Shampoos,Pet Supplies,1140
4044,2025-01-19,P005,Reflective Dog RainCoat,Pune,30,Reflective Dog RainCoat,Pet Supplies,2688
4045,2025-01-19,G001,Crafting Chandlar,Pune,56,Crafting Chandlar ,Gifting,1376
4046,2025-01-19,G002,Desi Kurti,Pune,40,Desi Kurti,Gifting,2070
4047,2025-01-19,G003,Family Cake and Card Combo,Pune,37,Family Cake and Card Combo,Gifting,1180
4048,2025-01-19,G004,Exact Flower Vase,Pune,59,Exact Flower Vase,Gifting,4520
4049,2025-01-19,G005,Friends Dinner Set,Pune,16,Friends Dinner Set,Gifting,5590
4050,2025-01-20,F001,Prateek England,Pune,24,Prateek England,Fashion ,1104
4051,2025-01-20,F002,Lucy Phillepe,Pune,29,Lucy Phillepe,Fashion ,2485
4052,2025-01-20,F003,Badlands,Pune,13,Badlands,Fashion ,1425
4053,2025-01-20,F004,Allen Dolly,Pune,58,Allen Dolly,Fashion ,2640
4054,2025-01-20,F005,Bucchi,Pune,39,Bucchi,Fashion ,11299
4055,2025-01-20,M001,Jhaomi,Pune,6,Jhaomi,Mobiles,32400
4056,2025-01-20,M002,Samson,Pune,9,Samson,Mobiles,20750
4057,2025-01-20,M003,Mokia,Pune,5,Mokia,Mobiles,12600
4058,2025-01-20,M004,Hotorola,Pune,7,Hotorola,Mobiles,55000
4059,2025-01-20,M005,2plus,Pune,11,2plus,Mobiles,39760
4060,2025-01-20,B001,Harry putar,Pune,11,Harry putar ,Books,2610
4061,2025-01-20,B002,4 states,Pune,35,4 states ,Books,892
4062,2025-01-20,B003,Shaktiman Returns,Pune,45,Shaktiman Returns,Books,262
4063,2025-01-20,B004,Goli's Travel,Pune,35,Goli's Travel,Books,540
4064,2025-01-20,B005,Story of Your Life,Pune,19,Story of Your Life,Books,940
4065,2025-01-20,V001,Prince of Dholakpur,Pune,18,Prince of Dholakpur,Video Games ,1222
4066,2025-01-20,V002,Nario,Pune,42,Nario,Video Games ,610
4067,2025-01-20,V003,Pacman,Pune,31,Pacman,Video Games ,112
4068,2025-01-20,V004,LTA Wise City,Pune,21,LTA Wise City,Video Games ,3000
4069,2025-01-20,V005,HIFA 2023,Pune,25,HIFA 2023,Video Games ,2394
4070,2025-01-20,S001,Abibas Football,Pune,33,Abibas Football ,Sports / Fitness,3150
4071,2025-01-20,S002,Rural Terrain Cycles,Pune,17,Rural Terrain Cycles,Sports / Fitness,13559
4072,2025-01-20,S003,Monex Badminton Rackets,Pune,14,Monex Badminton Rackets,Sports / Fitness,5400
4073,2025-01-20,S004,Yoga Mattress,Pune,0,Yoga Mattress,Sports / Fitness,621
4074,2025-01-20,S005,Rocky Gym Set,Pune,5,Rocky Gym Set,Sports / Fitness,14250
4075,2025-01-20,ME001,Pyllum Trimmers,Pune,16,Pyllum Trimmers,Medicines/Healthcare,1740
4076,2025-01-20,ME002,Softcare Electric Toothbrush,Pune,20,Softcare Electric Toothbrush,Medicines/Healthcare,1680
4077,2025-01-20,ME003,Leg Messager,Pune,1,Leg Messager,Medicines/Healthcare,20900
4078,2025-01-20,ME004,NoFat Weighing Scale,Pune,9,NoFat Weighing Scale,Medicines/Healthcare,747
4079,2025-01-20,ME005,Screw Activity Watch,Pune,7,Screw Activity Watch,Medicines/Healthcare,1302
4080,2025-01-20,K001,SureIt Purifier,Pune,3,SureIt Purifier,Kitchen ,4200
4081,2025-01-20,K002,Parrot Induction Stove,Pune,42,Parrot Induction Stove,Kitchen ,2415
4082,2025-01-20,K003,Jalepenoware Tiffin,Pune,2,Jalepenoware Tiffin,Kitchen ,424
4083,2025-01-20,K004,Yamaka Rex 5000W Mixer Grinder,Pune,34,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
4084,2025-01-20,K005,Mr.Clean Dishwasher,Pune,30,Mr.Clean Dishwasher,Kitchen ,16140
4085,2025-01-20,H001,Blessing Atta 10kg pack,Pune,33,Blessing Atta 10kg pack,Household  ,459
4086,2025-01-20,H002,Amazing CornFlakes,Pune,27,Amazing CornFlakes,Household  ,178
4087,2025-01-20,H003,Tata Yellow Label,Pune,77,Tata Yellow Label,Household  ,677
4088,2025-01-20,H004,Descafe Gold Blend coffee,Pune,28,Descafe Gold Blend coffee,Household  ,516
4089,2025-01-20,H005,Handmade Basmati Rice,Pune,56,Handmade Basmati Rice,Household  ,664
4090,2025-01-20,P001,Podigree Dog Food,Pune,56,Podigree Dog Food,Pet Supplies,1498
4091,2025-01-20,P002,Matty Dog Bed,Pune,29,Matty Dog Bed,Pet Supplies,5950
4092,2025-01-20,P003,Park Range Pet Shampoo,Pune,66,Park Range Pet Shampoo,Pet Supplies,1196
4093,2025-01-20,P004,Old Mint Pet Shampoos,Pune,45,Old Mint Pet Shampoos,Pet Supplies,1140
4094,2025-01-20,P005,Reflective Dog RainCoat,Pune,57,Reflective Dog RainCoat,Pet Supplies,2688
4095,2025-01-20,G001,Crafting Chandlar,Pune,75,Crafting Chandlar ,Gifting,1376
4096,2025-01-20,G002,Desi Kurti,Pune,11,Desi Kurti,Gifting,2070
4097,2025-01-20,G003,Family Cake and Card Combo,Pune,41,Family Cake and Card Combo,Gifting,1180
4098,2025-01-20,G004,Exact Flower Vase,Pune,48,Exact Flower Vase,Gifting,4520
4099,2025-01-20,G005,Friends Dinner Set,Pune,16,Friends Dinner Set,Gifting,5590
4100,2025-01-21,F001,Prateek England,Pune,6,Prateek England,Fashion ,1104
4101,2025-01-21,F002,Lucy Phillepe,Pune,34,Lucy Phillepe,Fashion ,2485
4102,2025-01-21,F003,Badlands,Pune,19,Badlands,Fashion ,1425
4103,2025-01-21,F004,Allen Dolly,Pune,12,Allen Dolly,Fashion ,2640
4104,2025-01-21,F005,Bucchi,Pune,36,Bucchi,Fashion ,11299
4105,2025-01-21,M001,Jhaomi,Pune,11,Jhaomi,Mobiles,32400
4106,2025-01-21,M002,Samson,Pune,5,Samson,Mobiles,20750
4107,2025-01-21,M003,Mokia,Pune,6,Mokia,Mobiles,12600
4108,2025-01-21,M004,Hotorola,Pune,2,Hotorola,Mobiles,55000
4109,2025-01-21,M005,2plus,Pune,4,2plus,Mobiles,39760
4110,2025-01-21,B001,Harry putar,Pune,27,Harry putar ,Books,2610
4111,2025-01-21,B002,4 states,Pune,30,4 states ,Books,892
4112,2025-01-21,B003,Shaktiman Returns,Pune,11,Shaktiman Returns,Books,262
4113,2025-01-21,B004,Goli's Travel,Pune,48,Goli's Travel,Books,540
4114,2025-01-21,B005,Story of Your Life,Pune,9,Story of Your Life,Books,940
4115,2025-01-21,V001,Prince of Dholakpur,Pune,61,Prince of Dholakpur,Video Games ,1222
4116,2025-01-21,V002,Nario,Pune,65,Nario,Video Games ,610
4117,2025-01-21,V003,Pacman,Pune,42,Pacman,Video Games ,112
4118,2025-01-21,V004,LTA Wise City,Pune,58,LTA Wise City,Video Games ,3000
4119,2025-01-21,V005,HIFA 2023,Pune,47,HIFA 2023,Video Games ,2394
4120,2025-01-21,S001,Abibas Football,Pune,13,Abibas Football ,Sports / Fitness,3150
4121,2025-01-21,S002,Rural Terrain Cycles,Pune,31,Rural Terrain Cycles,Sports / Fitness,13559
4122,2025-01-21,S003,Monex Badminton Rackets,Pune,44,Monex Badminton Rackets,Sports / Fitness,5400
4123,2025-01-21,S004,Yoga Mattress,Pune,12,Yoga Mattress,Sports / Fitness,621
4124,2025-01-21,S005,Rocky Gym Set,Pune,23,Rocky Gym Set,Sports / Fitness,14250
4125,2025-01-21,ME001,Pyllum Trimmers,Pune,8,Pyllum Trimmers,Medicines/Healthcare,1740
4126,2025-01-21,ME002,Softcare Electric Toothbrush,Pune,9,Softcare Electric Toothbrush,Medicines/Healthcare,1680
4127,2025-01-21,ME003,Leg Messager,Pune,1,Leg Messager,Medicines/Healthcare,20900
4128,2025-01-21,ME004,NoFat Weighing Scale,Pune,4,NoFat Weighing Scale,Medicines/Healthcare,747
4129,2025-01-21,ME005,Screw Activity Watch,Pune,21,Screw Activity Watch,Medicines/Healthcare,1302
4130,2025-01-21,K001,SureIt Purifier,Pune,17,SureIt Purifier,Kitchen ,4200
4131,2025-01-21,K002,Parrot Induction Stove,Pune,30,Parrot Induction Stove,Kitchen ,2415
4132,2025-01-21,K003,Jalepenoware Tiffin,Pune,7,Jalepenoware Tiffin,Kitchen ,424
4133,2025-01-21,K004,Yamaka Rex 5000W Mixer Grinder,Pune,18,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
4134,2025-01-21,K005,Mr.Clean Dishwasher,Pune,6,Mr.Clean Dishwasher,Kitchen ,16140
4135,2025-01-21,H001,Blessing Atta 10kg pack,Pune,86,Blessing Atta 10kg pack,Household  ,459
4136,2025-01-21,H002,Amazing CornFlakes,Pune,9,Amazing CornFlakes,Household  ,178
4137,2025-01-21,H003,Tata Yellow Label,Pune,41,Tata Yellow Label,Household  ,677
4138,2025-01-21,H004,Descafe Gold Blend coffee,Pune,37,Descafe Gold Blend coffee,Household  ,516
4139,2025-01-21,H005,Handmade Basmati Rice,Pune,75,Handmade Basmati Rice,Household  ,664
4140,2025-01-21,P001,Podigree Dog Food,Pune,60,Podigree Dog Food,Pet Supplies,1498
4141,2025-01-21,P002,Matty Dog Bed,Pune,9,Matty Dog Bed,Pet Supplies,5950
4142,2025-01-21,P003,Park Range Pet Shampoo,Pune,8,Park Range Pet Shampoo,Pet Supplies,1196
4143,2025-01-21,P004,Old Mint Pet Shampoos,Pune,27,Old Mint Pet Shampoos,Pet Supplies,1140
4144,2025-01-21,P005,Reflective Dog RainCoat,Pune,50,Reflective Dog RainCoat,Pet Supplies,2688
4145,2025-01-21,G001,Crafting Chandlar,Pune,1,Crafting Chandlar ,Gifting,1376
4146,2025-01-21,G002,Desi Kurti,Pune,22,Desi Kurti,Gifting,2070
4147,2025-01-21,G003,Family Cake and Card Combo,Pune,58,Family Cake and Card Combo,Gifting,1180
4148,2025-01-21,G004,Exact Flower Vase,Pune,65,Exact Flower Vase,Gifting,4520
4149,2025-01-21,G005,Friends Dinner Set,Pune,48,Friends Dinner Set,Gifting,5590
4150,2025-01-22,F001,Prateek England,Pune,9,Prateek England,Fashion ,1104
4151,2025-01-22,F002,Lucy Phillepe,Pune,4,Lucy Phillepe,Fashion ,2485
4152,2025-01-22,F003,Badlands,Pune,38,Badlands,Fashion ,1425
4153,2025-01-22,F004,Allen Dolly,Pune,26,Allen Dolly,Fashion ,2640
4154,2025-01-22,F005,Bucchi,Pune,34,Bucchi,Fashion ,11299
4155,2025-01-22,M001,Jhaomi,Pune,9,Jhaomi,Mobiles,32400
4156,2025-01-22,M002,Samson,Pune,11,Samson,Mobiles,20750
4157,2025-01-22,M003,Mokia,Pune,2,Mokia,Mobiles,12600
4158,2025-01-22,M004,Hotorola,Pune,14,Hotorola,Mobiles,55000
4159,2025-01-22,M005,2plus,Pune,4,2plus,Mobiles,39760
4160,2025-01-22,B001,Harry putar,Pune,7,Harry putar ,Books,2610
4161,2025-01-22,B002,4 states,Pune,27,4 states ,Books,892
4162,2025-01-22,B003,Shaktiman Returns,Pune,26,Shaktiman Returns,Books,262
4163,2025-01-22,B004,Goli's Travel,Pune,35,Goli's Travel,Books,540
4164,2025-01-22,B005,Story of Your Life,Pune,17,Story of Your Life,Books,940
4165,2025-01-22,V001,Prince of Dholakpur,Pune,53,Prince of Dholakpur,Video Games ,1222
4166,2025-01-22,V002,Nario,Pune,73,Nario,Video Games ,610
4167,2025-01-22,V003,Pacman,Pune,19,Pacman,Video Games ,112
4168,2025-01-22,V004,LTA Wise City,Pune,62,LTA Wise City,Video Games ,3000
4169,2025-01-22,V005,HIFA 2023,Pune,34,HIFA 2023,Video Games ,2394
4170,2025-01-22,S001,Abibas Football,Pune,16,Abibas Football ,Sports / Fitness,3150
4171,2025-01-22,S002,Rural Terrain Cycles,Pune,20,Rural Terrain Cycles,Sports / Fitness,13559
4172,2025-01-22,S003,Monex Badminton Rackets,Pune,25,Monex Badminton Rackets,Sports / Fitness,5400
4173,2025-01-22,S004,Yoga Mattress,Pune,20,Yoga Mattress,Sports / Fitness,621
4174,2025-01-22,S005,Rocky Gym Set,Pune,30,Rocky Gym Set,Sports / Fitness,14250
4175,2025-01-22,ME001,Pyllum Trimmers,Pune,2,Pyllum Trimmers,Medicines/Healthcare,1740
4176,2025-01-22,ME002,Softcare Electric Toothbrush,Pune,0,Softcare Electric Toothbrush,Medicines/Healthcare,1680
4177,2025-01-22,ME003,Leg Messager,Pune,8,Leg Messager,Medicines/Healthcare,20900
4178,2025-01-22,ME004,NoFat Weighing Scale,Pune,5,NoFat Weighing Scale,Medicines/Healthcare,747
4179,2025-01-22,ME005,Screw Activity Watch,Pune,17,Screw Activity Watch,Medicines/Healthcare,1302
4180,2025-01-22,K001,SureIt Purifier,Pune,11,SureIt Purifier,Kitchen ,4200
4181,2025-01-22,K002,Parrot Induction Stove,Pune,6,Parrot Induction Stove,Kitchen ,2415
4182,2025-01-22,K003,Jalepenoware Tiffin,Pune,11,Jalepenoware Tiffin,Kitchen ,424
4183,2025-01-22,K004,Yamaka Rex 5000W Mixer Grinder,Pune,28,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
4184,2025-01-22,K005,Mr.Clean Dishwasher,Pune,38,Mr.Clean Dishwasher,Kitchen ,16140
4185,2025-01-22,H001,Blessing Atta 10kg pack,Pune,78,Blessing Atta 10kg pack,Household  ,459
4186,2025-01-22,H002,Amazing CornFlakes,Pune,79,Amazing CornFlakes,Household  ,178
4187,2025-01-22,H003,Tata Yellow Label,Pune,16,Tata Yellow Label,Household  ,677
4188,2025-01-22,H004,Descafe Gold Blend coffee,Pune,31,Descafe Gold Blend coffee,Household  ,516
4189,2025-01-22,H005,Handmade Basmati Rice,Pune,1,Handmade Basmati Rice,Household  ,664
4190,2025-01-22,P001,Podigree Dog Food,Pune,32,Podigree Dog Food,Pet Supplies,1498
4191,2025-01-22,P002,Matty Dog Bed,Pune,60,Matty Dog Bed,Pet Supplies,5950
4192,2025-01-22,P003,Park Range Pet Shampoo,Pune,45,Park Range Pet Shampoo,Pet Supplies,1196
4193,2025-01-22,P004,Old Mint Pet Shampoos,Pune,0,Old Mint Pet Shampoos,Pet Supplies,1140
4194,2025-01-22,P005,Reflective Dog RainCoat,Pune,61,Reflective Dog RainCoat,Pet Supplies,2688
4195,2025-01-22,G001,Crafting Chandlar,Pune,14,Crafting Chandlar ,Gifting,1376
4196,2025-01-22,G002,Desi Kurti,Pune,42,Desi Kurti,Gifting,2070
4197,2025-01-22,G003,Family Cake and Card Combo,Pune,84,Family Cake and Card Combo,Gifting,1180
4198,2025-01-22,G004,Exact Flower Vase,Pune,11,Exact Flower Vase,Gifting,4520
4199,2025-01-22,G005,Friends Dinner Set,Pune,36,Friends Dinner Set,Gifting,5590
4200,2025-01-23,F001,Prateek England,Pune,9,Prateek England,Fashion ,1104
4201,2025-01-23,F002,Lucy Phillepe,Pune,24,Lucy Phillepe,Fashion ,2485
4202,2025-01-23,F003,Badlands,Pune,22,Badlands,Fashion ,1425
4203,2025-01-23,F004,Allen Dolly,Pune,53,Allen Dolly,Fashion ,2640
4204,2025-01-23,F005,Bucchi,Pune,14,Bucchi,Fashion ,11299
4205,2025-01-23,M001,Jhaomi,Pune,8,Jhaomi,Mobiles,32400
4206,2025-01-23,M002,Samson,Pune,4,Samson,Mobiles,20750
4207,2025-01-23,M003,Mokia,Pune,8,Mokia,Mobiles,12600
4208,2025-01-23,M004,Hotorola,Pune,0,Hotorola,Mobiles,55000
4209,2025-01-23,M005,2plus,Pune,3,2plus,Mobiles,39760
4210,2025-01-23,B001,Harry putar,Pune,21,Harry putar ,Books,2610
4211,2025-01-23,B002,4 states,Pune,12,4 states ,Books,892
4212,2025-01-23,B003,Shaktiman Returns,Pune,14,Shaktiman Returns,Books,262
4213,2025-01-23,B004,Goli's Travel,Pune,25,Goli's Travel,Books,540
4214,2025-01-23,B005,Story of Your Life,Pune,5,Story of Your Life,Books,940
4215,2025-01-23,V001,Prince of Dholakpur,Pune,31,Prince of Dholakpur,Video Games ,1222
4216,2025-01-23,V002,Nario,Pune,20,Nario,Video Games ,610
4217,2025-01-23,V003,Pacman,Pune,0,Pacman,Video Games ,112
4218,2025-01-23,V004,LTA Wise City,Pune,28,LTA Wise City,Video Games ,3000
4219,2025-01-23,V005,HIFA 2023,Pune,31,HIFA 2023,Video Games ,2394
4220,2025-01-23,S001,Abibas Football,Pune,51,Abibas Football ,Sports / Fitness,3150
4221,2025-01-23,S002,Rural Terrain Cycles,Pune,0,Rural Terrain Cycles,Sports / Fitness,13559
4222,2025-01-23,S003,Monex Badminton Rackets,Pune,1,Monex Badminton Rackets,Sports / Fitness,5400
4223,2025-01-23,S004,Yoga Mattress,Pune,24,Yoga Mattress,Sports / Fitness,621
4224,2025-01-23,S005,Rocky Gym Set,Pune,4,Rocky Gym Set,Sports / Fitness,14250
4225,2025-01-23,ME001,Pyllum Trimmers,Pune,8,Pyllum Trimmers,Medicines/Healthcare,1740
4226,2025-01-23,ME002,Softcare Electric Toothbrush,Pune,11,Softcare Electric Toothbrush,Medicines/Healthcare,1680
4227,2025-01-23,ME003,Leg Messager,Pune,11,Leg Messager,Medicines/Healthcare,20900
4228,2025-01-23,ME004,NoFat Weighing Scale,Pune,12,NoFat Weighing Scale,Medicines/Healthcare,747
4229,2025-01-23,ME005,Screw Activity Watch,Pune,25,Screw Activity Watch,Medicines/Healthcare,1302
4230,2025-01-23,K001,SureIt Purifier,Pune,26,SureIt Purifier,Kitchen ,4200
4231,2025-01-23,K002,Parrot Induction Stove,Pune,20,Parrot Induction Stove,Kitchen ,2415
4232,2025-01-23,K003,Jalepenoware Tiffin,Pune,21,Jalepenoware Tiffin,Kitchen ,424
4233,2025-01-23,K004,Yamaka Rex 5000W Mixer Grinder,Pune,4,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
4234,2025-01-23,K005,Mr.Clean Dishwasher,Pune,15,Mr.Clean Dishwasher,Kitchen ,16140
4235,2025-01-23,H001,Blessing Atta 10kg pack,Pune,51,Blessing Atta 10kg pack,Household  ,459
4236,2025-01-23,H002,Amazing CornFlakes,Pune,3,Amazing CornFlakes,Household  ,178
4237,2025-01-23,H003,Tata Yellow Label,Pune,56,Tata Yellow Label,Household  ,677
4238,2025-01-23,H004,Descafe Gold Blend coffee,Pune,31,Descafe Gold Blend coffee,Household  ,516
4239,2025-01-23,H005,Handmade Basmati Rice,Pune,10,Handmade Basmati Rice,Household  ,664
4240,2025-01-23,P001,Podigree Dog Food,Pune,69,Podigree Dog Food,Pet Supplies,1498
4241,2025-01-23,P002,Matty Dog Bed,Pune,19,Matty Dog Bed,Pet Supplies,5950
4242,2025-01-23,P003,Park Range Pet Shampoo,Pune,5,Park Range Pet Shampoo,Pet Supplies,1196
4243,2025-01-23,P004,Old Mint Pet Shampoos,Pune,48,Old Mint Pet Shampoos,Pet Supplies,1140
4244,2025-01-23,P005,Reflective Dog RainCoat,Pune,57,Reflective Dog RainCoat,Pet Supplies,2688
4245,2025-01-23,G001,Crafting Chandlar,Pune,8,Crafting Chandlar ,Gifting,1376
4246,2025-01-23,G002,Desi Kurti,Pune,74,Desi Kurti,Gifting,2070
4247,2025-01-23,G003,Family Cake and Card Combo,Pune,11,Family Cake and Card Combo,Gifting,1180
4248,2025-01-23,G004,Exact Flower Vase,Pune,31,Exact Flower Vase,Gifting,4520
4249,2025-01-23,G005,Friends Dinner Set,Pune,57,Friends Dinner Set,Gifting,5590
4250,2025-01-24,F001,Prateek England,Pune,30,Prateek England,Fashion ,1104
4251,2025-01-24,F002,Lucy Phillepe,Pune,6,Lucy Phillepe,Fashion ,2485
4252,2025-01-24,F003,Badlands,Pune,62,Badlands,Fashion ,1425
4253,2025-01-24,F004,Allen Dolly,Pune,60,Allen Dolly,Fashion ,2640
4254,2025-01-24,F005,Bucchi,Pune,32,Bucchi,Fashion ,11299
4255,2025-01-24,M001,Jhaomi,Pune,18,Jhaomi,Mobiles,32400
4256,2025-01-24,M002,Samson,Pune,4,Samson,Mobiles,20750
4257,2025-01-24,M003,Mokia,Pune,5,Mokia,Mobiles,12600
4258,2025-01-24,M004,Hotorola,Pune,10,Hotorola,Mobiles,55000
4259,2025-01-24,M005,2plus,Pune,7,2plus,Mobiles,39760
4260,2025-01-24,B001,Harry putar,Pune,19,Harry putar ,Books,2610
4261,2025-01-24,B002,4 states,Pune,38,4 states ,Books,892
4262,2025-01-24,B003,Shaktiman Returns,Pune,16,Shaktiman Returns,Books,262
4263,2025-01-24,B004,Goli's Travel,Pune,30,Goli's Travel,Books,540
4264,2025-01-24,B005,Story of Your Life,Pune,48,Story of Your Life,Books,940
4265,2025-01-24,V001,Prince of Dholakpur,Pune,8,Prince of Dholakpur,Video Games ,1222
4266,2025-01-24,V002,Nario,Pune,95,Nario,Video Games ,610
4267,2025-01-24,V003,Pacman,Pune,86,Pacman,Video Games ,112
4268,2025-01-24,V004,LTA Wise City,Pune,75,LTA Wise City,Video Games ,3000
4269,2025-01-24,V005,HIFA 2023,Pune,17,HIFA 2023,Video Games ,2394
4270,2025-01-24,S001,Abibas Football,Pune,18,Abibas Football ,Sports / Fitness,3150
4271,2025-01-24,S002,Rural Terrain Cycles,Pune,4,Rural Terrain Cycles,Sports / Fitness,13559
4272,2025-01-24,S003,Monex Badminton Rackets,Pune,3,Monex Badminton Rackets,Sports / Fitness,5400
4273,2025-01-24,S004,Yoga Mattress,Pune,7,Yoga Mattress,Sports / Fitness,621
4274,2025-01-24,S005,Rocky Gym Set,Pune,19,Rocky Gym Set,Sports / Fitness,14250
4275,2025-01-24,ME001,Pyllum Trimmers,Pune,3,Pyllum Trimmers,Medicines/Healthcare,1740
4276,2025-01-24,ME002,Softcare Electric Toothbrush,Pune,5,Softcare Electric Toothbrush,Medicines/Healthcare,1680
4277,2025-01-24,ME003,Leg Messager,Pune,12,Leg Messager,Medicines/Healthcare,20900
4278,2025-01-24,ME004,NoFat Weighing Scale,Pune,1,NoFat Weighing Scale,Medicines/Healthcare,747
4279,2025-01-24,ME005,Screw Activity Watch,Pune,15,Screw Activity Watch,Medicines/Healthcare,1302
4280,2025-01-24,K001,SureIt Purifier,Pune,18,SureIt Purifier,Kitchen ,4200
4281,2025-01-24,K002,Parrot Induction Stove,Pune,45,Parrot Induction Stove,Kitchen ,2415
4282,2025-01-24,K003,Jalepenoware Tiffin,Pune,18,Jalepenoware Tiffin,Kitchen ,424
4283,2025-01-24,K004,Yamaka Rex 5000W Mixer Grinder,Pune,42,Yamaka Rex 5000W Mixer Grinder,Kitchen ,945
4284,2025-01-24,K005,Mr.Clean Dishwasher,Pune,7,Mr.Clean Dishwasher,Kitchen ,16140
4285,2025-01-24,H001,Blessing Atta 10kg pack,Pune,54,Blessing Atta 10kg pack,Household  ,459
4286,2025-01-24,H002,Amazing CornFlakes,Pune,35,Amazing CornFlakes,Household  ,178
4287,2025-01-24,H003,Tata Yellow Label,Pune,2,Tata Yellow Label,Household  ,677
4288,2025-01-24,H004,Descafe Gold Blend coffee,Pune,26,Descafe Gold Blend coffee,Household  ,516
